"NAME","PHYLUM","CLASS","Sage1_L_100_16","Sage1_L_113_16","Sage1_L_20_16","Sage1_L_40_16","Sage1_L_60_16","Sage1_L_80_16","Sage1_R_100_16","Sage1_R_113_16","Sage1_R_20_16","Sage1_R_40_16","Sage1_R_60_16","Sage1_R_80_16","Sage2_L_100_16","Sage2_L_115_16","Sage2_L_20_16","Sage2_L_40_16","Sage2_L_60_16","Sage2_L_80_16","Sage2_R_100_16","Sage2_R_115_16","Sage2_R_20_16","Sage2_R_40_16","Sage2_R_60_16","Sage2_R_80_16"
"scaffold_2423285","Bacillota","Actinomycetia",0.71293785,0.789145934,0,0,0,0.735574024,0.691429,0.723252022,0,0,0,0.835729822,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2423336","Bacillota","Actinomycetia",0.788731859,0.87986602,0,0,0,0.761695789,0.7705029,0.797433608,0,0,0.91703836,0.932178198,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2423417","Pseudomonadota","Actinomycetia",0.786724883,0.87986602,0.778381998,0.879501304,0.7987452,0.838265706,0.770740707,0.797433608,1.428355978,1.033010103,1.093417527,0.937253882,0.790172572,0.859173756,0.810049914,0.691166961,0.892250825,0.728368486,1.130568935,1.274571626,1.142162259,0,1.155903003,0.948339128
"scaffold_2423497","Pseudomonadota","Actinomycetia",0.753138806,0.87986602,0,0,0,0.719004246,0.770740707,0.797433608,0,0,0,0.857570006,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2423507","Actinomycetota","Actinomycetia",0.787470747,0.87986602,0,0,0,0.810812578,0.770740707,0.797433608,0,0,0,0.785651586,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2424061","Pseudomonadota","AlphaPseudomonadota",0.782565708,0.872788282,0.665481585,0,0,0.804383255,0.759038552,0.795743817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2424520","Pseudomonadota","Actinomycetia",0.783150708,0.863877992,0,0,0.644540817,0.827658219,0.759314312,0.784676142,0,0,1.082150586,0.921017076,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2425388","Pseudomonadota","GammaPseudomonadota",0.788731859,0.87986602,0.734118396,0.738274951,0.625010129,0.727060372,0.770692166,0.797433608,1.314022475,0,0.889557443,0.816701274,0.768852816,0.861806207,0.715189392,0.628646784,0.919627329,0.749714026,1.179829329,1.327688842,1.048609192,1.138196925,1.191019395,0.984887716
"scaffold_2425868","Pseudomonadota","GammaPseudomonadota",0.788731859,0.87986602,0.741939032,0.713344593,0.684554671,0.834583932,0.770740707,0.797433608,1.456940493,0.898668939,0.980117562,0.936958653,0.809190685,0.934059348,0.789130359,0.702707124,0.901563085,0.763977193,1.292312986,1.436379826,1.01068382,1.150311264,1.219788789,0.947833394
"scaffold_2425872","Pseudomonadota","Undefined",0.788544857,0.879687212,0,0.841263472,0.803932837,0.843542096,0.770505761,0.797312066,0,0.826148196,1.098279152,0.937878915,0.830174893,0.969250933,0,0.624387871,1.053009354,0.830088435,1.320684295,1.494869453,0,1.301536642,1.362569726,1.093418326
"scaffold_2426886","Pseudomonadota","GammaPseudomonadota",0.77915466,0.87986602,0.661948914,0,0.619951685,0.839861966,0.76974029,0.797433608,0,0,1.086314855,0.937800376,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2427334","Pseudomonadota","Undefined",0.785690133,0.872093797,0,0,0,0.835723397,0.768531533,0.797433608,0,0,0,0.825021609,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2427388","Bacillota","Undefined",0.785821409,0.879805521,0,0.86542044,0.803893103,0.841521242,0.768762229,0.797433608,0,0.862532623,1.082573194,0.931236744,0,0.785112895,0.674609564,0,0.860990203,0,0,0,0,0,0,0
"scaffold_2427963","Bacillota","Actinomycetia",0.788731859,0.87986602,0,0,0.617727173,0.842828524,0.770740707,0.797433608,0,0,1.10195988,0.937878915,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2428890","Pseudomonadota","Undefined",0.77779659,0.848021248,0.682779324,0.700753715,0.644605813,0.762402507,0.77038051,0.797433608,1.308373138,0.806752737,0.910440915,0.933349746,0.736921626,0.869656291,0.792176112,0.678256853,0.991080384,0.694254624,0,0,1.123066692,1.206736842,1.128099539,0.890953305
"scaffold_2430611","Undefined","Actinomycetia",0.732768184,0.876409942,0,0,0,0.747831337,0.770644087,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2434816","Actinomycetota","Actinomycetia",0.787994259,0.87891048,0,0,0,0.729131702,0.708010054,0.796471366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2435389","Pseudomonadota","GammaPseudomonadota",0.776161346,0.854039533,0.697844891,0,0,0.757777263,0.767338366,0.796199261,0,0,0.838407791,0.915403803,0.707263814,0.84427925,0.725209736,0.610436282,0,0,0,0,0,0,1.142193675,0
"scaffold_2436018","Pseudomonadota","Undefined",0.7112285,0.872326034,0.76791314,0.816191579,0.731415064,0.792967994,0.767570384,0.797433608,1.509533485,0.833601715,1.04987702,0.931985023,0,0,0.693730445,0.621722861,0,0,0,0,0,0,0,0
"scaffold_2436830","Pseudomonadota","GammaPseudomonadota",0.704947156,0.872936672,0.70879377,0,0.639136765,0.800928634,0.749637092,0.791372528,1.546156659,0,0.913030228,0.930063258,0.74065374,0.924175022,0.823213384,0.644390427,1.045010529,0.772060222,1.359015169,1.416652513,1.216965842,1.251605927,1.334976523,1.080852684
"scaffold_2439939","Actinomycetota","Actinomycetia",0.788567591,0.872352845,0,0,0.777768608,0.843570668,0.767931593,0.797433608,0,0,1.107317869,0.937878915,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2441931","Pseudomonadota","Undefined",0.766032533,0.779448557,0,0,0,0.809331553,0.762838189,0.795121716,0,0,1.022049225,0.934894574,0.681397949,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2442325","Pseudomonadota","Undefined",0.737290876,0.87986602,0,0,0,0.713694716,0.751561953,0.794081143,0,0,0,0.898556416,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2443194","Pseudomonadota","GammaPseudomonadota",0.761078318,0.869111965,0,0,0,0.751542634,0.76600365,0.797433608,0,0,0,0.765604747,0.791458372,0.968228082,0.705837052,0,0,0,1.134970832,1.255001177,0,0,0,0
"scaffold_2445713","Pseudomonadota","Actinomycetia",0.783038847,0.877749082,0,0,0,0.723075833,0.757467219,0.794303249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2446124","Pseudomonadota","Undefined",0.779975417,0.872487906,0.670957702,0.679966948,0.754596323,0.837891735,0.76901116,0.79686852,0,0.791991224,1.005832258,0.925638969,0.72162377,0.784145439,0.71697647,0.642838115,0.856728997,0.747085752,0,0,0,1.071854431,0,0.93016961
"scaffold_2447862","Pseudomonadota","Undefined",0.713447679,0.760347332,0,0.833684228,0.784077496,0.817791112,0.748639499,0.797433608,0,0.982467485,1.086596654,0.926767803,0.812883101,0.941281242,0,0,0.936690138,0.829891409,1.210905265,1.506247098,0,0,1.188090484,1.037914671
"scaffold_2449199","Pseudomonadota","Actinomycetia",0.702181141,0.785275215,0.727079279,0.685003093,0.762320757,0.812910322,0.740580821,0.797433608,0,0,1.051497083,0.936964676,0,0,0,0.602621655,0.85810682,0,0,0,0,0,0,0
"scaffold_2450391","Actinomycetota","Actinomycetia",0.635439555,0.715923663,0,0,0,0.654955182,0.614427377,0.656508333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2454137","Pseudomonadota","Actinomycetia",0.788129773,0.878906515,0,0,0.670010023,0.835843303,0.769479953,0.793433396,0,0,0,0.937878915,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2473670","Actinomycetota","Actinomycetia",0.678880146,0.789156206,0,0,0,0.748512683,0.763013141,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2475855","Pseudomonadota","Actinomycetia",0.656304116,0.816948006,0,0,0,0.771902144,0.671741733,0.78974707,0,0,0,0.876699188,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2476063","Bacillota","Actinomycetia",0.676648378,0.748850956,0,0,0,0,0.646880491,0.747728242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2477327","Pseudomonadota","AlphaPseudomonadota",0.782964167,0.870616971,0,0,0,0.811184957,0.768803287,0.791237826,0,0,0,0.930163275,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2478438","Bacillota","Actinomycetia",0.721632973,0.828061205,0.78370716,0.731598427,0.692715952,0.756163137,0.749658787,0.797433608,1.446579369,0.849209115,0.968197265,0.716344698,0.746175164,0.803676568,0.8037582,0,1.053176336,0.702928392,1.196690676,0,1.142656828,1.062835857,0,0
"scaffold_2482576","Pseudomonadota","Undefined",0.719469846,0.807942887,0,0,0,0.756506566,0.767231263,0.797433608,0,0,0.848015333,0.873821704,0,0,0.720401734,0,0,0,0,0,0,0,0,0
"scaffold_2485039","Pseudomonadota","Actinomycetia",0.778835761,0.872984226,0,0,0,0.730993777,0.753534991,0.784049925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2485219","Bacillota","Undefined",0.681150497,0.837872916,0,0,0.66093137,0.748004134,0.664645277,0.797433608,0,0,0,0.906781197,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2485452","Pseudomonadota","AlphaPseudomonadota",0.672177573,0.849289838,0,0,0,0,0.696765925,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2490924","Pseudomonadota","GammaPseudomonadota",0.722364468,0.870335289,0,0,0.656862538,0.650886944,0.759367139,0.797433608,0,0,0,0.74824186,0.737267894,0.898934948,0.738480921,0,0,0.660189129,0,0,0,0,0,0
"scaffold_2491099","Pseudomonadota","GammaPseudomonadota",0.767537802,0.877961891,0,0,0,0.670292581,0.738076313,0.796283117,0,0,0,0.916736469,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2493125","Actinomycetota","Actinomycetia",0.742551662,0.868070278,0.702061559,0,0.681677594,0.65570021,0.751340394,0.797433608,0,0,0.901305242,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2496498","Pseudomonadota","Undefined",0.779576138,0.867908611,0,0,0,0.812044244,0.770740707,0.797433608,0,0,0,0.706064563,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2502327","Pseudomonadota","Undefined",0.729333307,0.807860197,0,0,0,0,0,0.797433608,0,0,0,0,0,0.810523768,0,0,0,0,0,0,0,0,0,0
"scaffold_2502843","Pseudomonadota","AlphaPseudomonadota",0.646015724,0.823006629,0,0,0,0.7604053,0.735991351,0.797433608,0,0,0,0.815534626,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2503006","Pseudomonadota","GammaPseudomonadota",0.739109656,0.87244993,0,0,0.664231299,0.677497454,0.712737945,0.797433608,0,0,0,0.805186835,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2508050","Pseudomonadota","Undefined",0.769397765,0.872676668,0.72352912,0,0.638857005,0.788693506,0.751120972,0.797433608,0,0,1.014403391,0.92432064,0,0,0,0,0,0,0,0,0,0,1.159175993,0
"scaffold_2509630","Pseudomonadota","Undefined",0.746056997,0.807617314,0,0,0,0.721679808,0.639258524,0.755049326,1.452175424,0,0.991722624,0.745646572,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2518211","Pseudomonadota","GammaPseudomonadota",0.74409869,0.858764409,0,0,0.651483245,0.769010932,0.755994657,0.797433608,0,0,0.849510637,0.903507713,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2526327","Actinomycetota","Actinomycetia",0.612001544,0.804038847,0,0,0,0.750100234,0.748441653,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2543896","Pseudomonadota","Actinomycetia",0.59631945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_254466","Bacillota","Actinomycetia",0.788731859,0.823345384,0,0,0,0.696370417,0.744876925,0.777555109,0,0,0,0,0,0,0,0,0.859272183,0,0,0,1.047877986,0,0,0
"scaffold_2546810","Pseudomonadota","Actinomycetia",0.742164664,0.872290297,0.741974081,0.683702968,0.701329727,0.74361498,0.743248111,0.797433608,0,0,0,0.855588596,0.695273135,0,0.804145541,0,0,0,0,0,1.16054167,0,0,0
"scaffold_2569717","Pseudomonadota","GammaPseudomonadota",0.75996463,0.852649481,0,0,0,0.832665784,0.584994332,0.797433608,0,0,0,0.723110706,0.780415151,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2582698","Pseudomonadota","Undefined",0.660818951,0.810890731,0,0,0,0,0.725802861,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2597793","Pseudomonadota","GammaPseudomonadota",0.640258379,0.857443338,0,0,0.669221749,0.75242032,0.720196039,0.782530839,0,0.852088064,0,0.725637203,0,0,0,0,0,0.657347443,0,1.377786283,0,0,0,0
"scaffold_2611375","Pseudomonadota","AlphaPseudomonadota",0.735831756,0,0,0,0,0.739225753,0.742351687,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2667433","Actinomycetota","Actinomycetia",0.779360787,0.875800632,0,0,0,0.843570668,0.708165719,0.792696378,0,0,1.026187649,0.862972414,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2675858","Pseudomonadota","Actinomycetia",0.764733932,0.873322053,0,0,0.677904155,0.832163357,0.717586175,0.797433608,1.323490818,0,0.961322613,0.922659785,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2701896","Pseudomonadota","Actinomycetia",0.707631262,0.839090187,0,0,0,0.807531081,0.76292726,0.797433608,0,0,0,0.897131098,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_270837","Pseudomonadota","GammaPseudomonadota",0.788731859,0.776921695,0,0,0,0.69510223,0,0.733638919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_271230","Pseudomonadota","Undefined",0.598930075,0.768510427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2728847","Pseudomonadota","GammaPseudomonadota",0.642331514,0.788681142,0,0,0,0,0.745705046,0.797433608,0,0,0.846117598,0.737682024,0,0,0,0,0,0,0,0,1.070609934,0,0,0
"scaffold_2758764","Bacillota","Actinomycetia",0.753665816,0.850385973,0,0.681530256,0,0.721274663,0.684330344,0.797433608,0,0,0,0.792846093,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_27594","Actinomycetota","Actinomycetia",0.788731859,0.872676999,0,0,0,0,0.769972731,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2770109","Actinomycetota","Actinomycetia",0.715392464,0,0.728690642,0,0,0,0.751195296,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_277356","Pseudomonadota","Actinomycetia",0.788731859,0.87986602,0.679278422,0.739972965,0.71392987,0.842676537,0.770740707,0.797433608,0,0.872707953,0.988482146,0.931960963,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_277434","Pseudomonadota","Actinomycetia",0.782267072,0.878635503,0.668188739,0.78245132,0.716538378,0.766737162,0.766551899,0.792577405,0,0.877157723,0.933618258,0.846329129,0,0.778651536,0.678677582,0.649948213,0,0,0,0,0,0,0,0
"scaffold_277494","Pseudomonadota","Undefined",0.74808368,0.875035409,0,0,0,0.703821464,0.755901492,0.789996931,0,0,0,0.866479078,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_277983","Pseudomonadota","Undefined",0.779925376,0.87986602,0,0,0,0,0.758626211,0.795547415,0,0,0,0.801221193,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_278026","Actinomycetota","Actinomycetia",0.765835033,0.87986602,0,0,0,0.675937345,0.751261403,0.797340263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_278584","Actinomycetota","Actinomycetia",0.78692762,0.87986602,0.790749326,0.737039009,0,0.841260483,0.76870447,0.796560074,1.342964731,0,0.962864939,0.933376565,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2790271","Bacillota","Clostridia",0.674171333,0,0.776522111,0,0,0,0.621477542,0.797433608,0,0,0,0.869354311,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_279181","Pseudomonadota","Undefined",0.786816371,0.87986602,0,0,0,0.832975218,0.770740707,0.797433608,0,0,0,0.937878915,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2793","Pseudomonadota","AlphaPseudomonadota",0.788731859,0.879515413,0,0,0.79613059,0.840545377,0.770723645,0.79679809,0,0,1.043607625,0.937754341,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_279333","Bacillota","Actinomycetia",0.788731859,0.87986602,0,0,0,0.795298333,0.770740707,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_280518","Pseudomonadota","GammaPseudomonadota",0.788455692,0.87986602,0,0,0.649446239,0.778674125,0.770123868,0.797433608,0,0.821849261,0,0.921365641,0.847820319,0.975011279,0,0,0,0.745436506,1.280647276,1.364699091,0,1.227090029,0,1.034557685
"scaffold_280769","Pseudomonadota","AlphaPseudomonadota",0.788731859,0.87986602,0,0,0,0.780351127,0.770620454,0.797433608,0,0,0,0.937196041,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_281082","Bacillota","Actinomycetia",0.78203204,0.87986602,0,0.700545108,0.632805043,0.792951834,0.761591702,0.774854491,0,0.896419689,0.887301376,0.900445469,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2817343","Pseudomonadota","Actinomycetia",0.640616625,0.876610271,0,0,0,0.741343325,0.736517253,0.797433608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_281754","Pseudomonadota","GammaPseudomonadota",0.788542941,0.878074676,0,0.889470692,0.798809952,0.821243827,0.769540751,0.79581009,0,0.971114431,1.10075353,0.92232248,0.898121751,1.029278636,0,0.768469519,1.08581866,0.87046787,1.435744027,1.618014133,0,1.39106901,1.406312872,1.155176017
"scaffold_282514","Bacillota","Actinomycetia",0.783736626,0.87871707,0.777365037,0.729718787,0.718441872,0.824183303,0.770539417,0.797433608,1.35447074,0.872388935,1.025187215,0.937878915,0.730205151,0.787243065,0.774491274,0.637735094,0,0,0,0,1.090443559,0,0,0
"scaffold_282861","Pseudomonadota","Actinomycetia",0.712762144,0.87986602,0,0,0,0.684144074,0.757569657,0.688362142,0,0,0,0.751506759,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2837889","Bacillota","Undefined",0.637488933,0.711147703,0,0,0,0.649460447,0.660634892,0.704922135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_285645","Actinomycetota","Actinomycetia",0.625208393,0.87986602,0,0,0,0,0,0.78530587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_286916","Actinomycetota","Actinomycetia",0.780216026,0.87986602,0,0,0,0.824871223,0.768457795,0.797433608,0,0,0,0.934563272,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_2877839","Pseudomonadota","GammaPseudomonadota",0.603192063,0.743618742,0.873395166,0.897837357,0.786567093,0.735087863,0.632494802,0.637075104,1.736861508,1.026151304,0.985669731,0,0.856449273,0.998377985,0.88899463,0.781413832,1.048723999,0.829205469,1.402069436,1.533051729,1.307083375,1.346089077,1.303230226,1.089719124
"scaffold_2888996","Pseudomonadota","Actinomycetia",0.649113478,0.824228903,0.833710418,0.700033165,0.640771239,0,0.73513663,0.728590419,1.736861508,0.893635612,0.850928291,0.855135338,0.881646242,0.963319142,0.889080224,0.769250305,0.960523396,0.84925503,1.112229359,1.303963864,1.256479216,0,1.222991409,1.060514332
"scaffold_290858","Pseudomonadota","Actinomycetia",0.788731859,0.87986602,0.667357613,0,0,0.810386937,0.770740707,0.795342353,0,0,0,0.937878915,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_291","Pseudomonadota","AlphaPseudomonadota",0.788731859,0.87986602,0,0,0.652049185,0.84061753,0.770740707,0.797433608,0,0,1.067854582,0.937878915,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_291691","Pseudomonadota","Undefined",0.731037029,0.87986602,0,0.899000008,0.766122982,0.794380328,0.765368765,0.796277987,0,1.031688818,1.08447003,0.864420039,0,0.798279105,0,0,0,0,0,0,0,0,0,0
"scaffold_29345","Pseudomonadota","Undefined",0.788731859,0.726462893,0,0,0,0,0.61209189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_29933","Pseudomonadota","GammaPseudomonadota",0.788731859,0.832803419,0,0,0.663716392,0.840538807,0.767155866,0.797433608,0,0,0.839033244,0.933516688,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_3021081","Pseudomonadota","GammaPseudomonadota",0.621291576,0,0,0,0.650507269,0,0,0.617963315,1.736861508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_302387","Pseudomonadota","Actinomycetia",0.785115569,0.876893499,0,0,0,0,0.76320813,0.790794742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_3096749","Bacillota","Actinomycetia",0.699087675,0.808820485,0.845247338,0.887293033,0.712418529,0.737596819,0.696349746,0.717185813,1.593313893,1.043134431,0.94875354,0.76094331,0.898659871,1.023243322,0.848223042,0.791133699,1.071126693,0.87113974,1.363132338,1.582720937,1.204594672,1.279026467,1.410177306,1.151380263
"scaffold_3097480","Pseudomonadota","GammaPseudomonadota",0.783210736,0.868815938,0.847681385,0.899434487,0.807110491,0.836822103,0.768745849,0.795393116,1.551477084,1.043134431,1.103572529,0.928196695,0.890413345,1.026210686,0.839527077,0.795242793,1.092116514,0.872574605,1.399805042,1.578320529,1.224386947,1.411652689,1.413648639,1.153618616
"scaffold_3097873","Pseudomonadota","GammaPseudomonadota",0.776768763,0.87116401,0.867181261,0.899223526,0.811013119,0.813397213,0.762334599,0.793412305,1.542541597,1.042604321,1.076757437,0.892343338,0.897149282,1.020725233,0.889080224,0.795921667,1.087526205,0.869504392,1.427559986,1.589078924,1.317658137,1.370320819,1.365577204,1.153257897
"scaffold_3102100","Bacillota","Actinomycetia",0.655743366,0.796517521,0.869785764,0.88844865,0.750106041,0.707494639,0.67500861,0.666310008,1.685500556,1.043134431,0.979593446,0.712345263,0.88087484,0.999686035,0.887243113,0.773481778,0.946007479,0.805820479,1.375713966,1.542507489,1.283691832,0,1.130163589,1.071757357
"scaffold_3111075","Pseudomonadota","Undefined",0.707643721,0.760882089,0.864342258,0.89813363,0.803032007,0.788464569,0.722342984,0.739766961,1.725976031,1.041122842,1.086765025,0.774425509,0.882738092,0.984551499,0.879864737,0.787959573,1.078330425,0.85276438,1.40024703,1.504367705,1.299629656,1.410352766,1.374570703,1.115187877
"scaffold_312174","Pseudomonadota","AlphaPseudomonadota",0.779263503,0.876677377,0.821367323,0.855226722,0.76899379,0.843188529,0.763059486,0.793640605,1.535440649,1.001787087,1.086500795,0.92831956,0.871384577,1.03040292,0.872567296,0.787448662,1.091962083,0.865285808,1.419835065,1.531066911,1.268511167,1.309524136,1.30719461,1.126662819
"scaffold_316734","Bacillota","Actinomycetia",0.782297211,0.87986602,0,0,0,0,0.712434982,0.791716531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_3245786","Pseudomonadota","Undefined",0.733168274,0,0,0.886555987,0.686296257,0.654661085,0,0,0,1.019236735,0,0,0,0.918482346,0.872276303,0.768570407,0,0.711323025,0,1.404535699,1.169627775,1.259561804,1.308344796,0
"scaffold_329","Pseudomonadota","Undefined",0.788731859,0.87986602,0,0,0,0.842363843,0.770740707,0.797433608,0,0,0,0.937878915,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_3300703","Bacillota","Actinomycetia",0.679124568,0,0.674563585,0.700955927,0.705823064,0.68039394,0.68570088,0,0,1.043134431,1.084119869,0.904476803,0.801388725,0,0,0,0,0,0,0,0,0,0,0
"scaffold_342403","Pseudomonadota","Undefined",0.747114727,0.87986602,0,0,0,0,0.700119916,0.790630857,0,0,0,0,0,0,0,0,0,0,0,1.355303464,0,0,0,0
"scaffold_3441269","Pseudomonadota","Undefined",0.601012131,0.816095123,0.781008606,0.843935591,0,0.770863304,0.705820334,0.709958031,1.723252407,1.043134431,0.966327347,0.902053962,0.814162958,0.954928498,0.699247228,0.746030397,0,0.674936276,0,0,1.085952297,1.260517787,1.1722284,1.072567692
"scaffold_3464184","Actinomycetota","Actinomycetia",0.697511228,0.700026375,0,0.899434487,0.808175475,0.832278913,0.632623406,0.767728664,0,0.984654781,1.107317869,0.903549746,0,0,0,0,1.084475675,0,0,0,0,0,0,0
